lab_message_id,snapshot_id,raw_id,dataset_message_id,telegram_chat_id,chat_id,chat_title,topic_id,thread_id,topic_title,reply_to,timestamp,primary_class,classifier_route,route,route_reason,risk,material_type_hint,confidence,marker_id,domains,model_names,error_codes,length_tokens,has_link,has_api_terms,has_code,preview
msg-13401,snapshot-2e5c3804a503,11034,11034,-1003980547389,-1003980547389,,3780116480,3780116480,,,2026-06-26T22:54:07+00:00,MODERATION_BOT_EVENT,HARD_NO_MATERIAL,REJECT_SAFE,moderation_or_ban_bot_event;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.930,rules_onboarding_marker,,,,12,false,false,false,"Не пойду бро, как минимум Кик/бан нужно было согласовать хоть с кем то"
msg-13521,snapshot-2e5c3804a503,10910,10910,-1001750348316,-1001750348316,,533211381760,533211381760,,,2026-06-26T22:34:37+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,53,false,false,false,"@Dsrrru Добро пожаловать! Этот чат станет для тебя теплой ламповой пещерой, где ты сможешь пообщаться на (почти) любые темы. Не стесняйся задавать вопросы, но возможно стоит сразу пойти в тематический чат. Если что, мы перенаправим тебя в нужную микростаю, где ты получишь необход"
msg-13550,snapshot-2e5c3804a503,10881,10881,-1001689325273,-1001689325273,,1,1,,,2026-06-26T22:29:03+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,40,false,false,false,"Добро пожаловать в стаю, @NetoriVEVO! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди онбординг "
msg-14169,snapshot-2e5c3804a503,10233,10233,-1001750348316,-1001750348316,,533209284608,533209284608,,,2026-06-26T21:21:13+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,53,false,false,false,"@Bee_bobs Добро пожаловать! Этот чат станет для тебя теплой ламповой пещерой, где ты сможешь пообщаться на (почти) любые темы. Не стесняйся задавать вопросы, но возможно стоит сразу пойти в тематический чат. Если что, мы перенаправим тебя в нужную микростаю, где ты получишь необх"
msg-14217,snapshot-2e5c3804a503,10184,10184,-1001600514961,-1001600514961,,23125295104,23125295104,,,2026-06-26T21:10:49+00:00,MODERATION_BOT_EVENT,HARD_NO_MATERIAL,REJECT_SAFE,moderation_or_ban_bot_event;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.930,rules_onboarding_marker,,,,19,false,false,false,"⛔ Виктор, тебя заблокировали (Lols Ban) Пользователь отмечен к глобальной блокировке в боте (Lols ban) — подробнее о том, что делать в таком случае, можно почитать по ссылке."
msg-14279,snapshot-2e5c3804a503,10114,10114,-1001750348316,-1001750348316,,533207187456,533207187456,,,2026-06-26T20:55:08+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,53,false,false,false,"@Yashkevichuss Добро пожаловать! Этот чат станет для тебя теплой ламповой пещерой, где ты сможешь пообщаться на (почти) любые темы. Не стесняйся задавать вопросы, но возможно стоит сразу пойти в тематический чат. Если что, мы перенаправим тебя в нужную микростаю, где ты получишь "
msg-14280,snapshot-2e5c3804a503,10113,10113,-1001689325273,-1001689325273,,1,1,,,2026-06-26T20:54:57+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,40,false,false,false,"Добро пожаловать в стаю, @Yashkevichuss! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди онборди"
msg-14572,snapshot-2e5c3804a503,9815,9815,-1002165514145,-1002165514145,,766564630528,766564630528,,,2026-06-26T20:33:15+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,app.prntscr.com,,,65,true,false,false,"👌, перед тем как писать в чат - прочитай правила 1. Запрещено отправлять ФОТО экрана, отправляй только скриншоты. Их можно сделать по кнопке Prtscn или через приложение https://app.prntscr.com 2. Запрещено спамить реф ссылками (нативно, с качественным текстом один раз отправить м"
msg-14686,snapshot-2e5c3804a503,9697,9697,-1002922797592,-1002922797592,,1,1,Основной,,2026-06-26T20:25:04+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,9,false,false,false,"xxx, прежде чем писать в этом чате, подтвердите, что ознакомились с правилами."
msg-15190,snapshot-2e5c3804a503,9163,9163,-1003804059227,-1003804059227,,890241024,890241024,,,2026-06-26T19:55:23+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,19,false,false,false,"., добро пожаловать в группу howmadeit Chat. Не нужно быть гением, чтобы много зарабатывать. Вокруг полно небольших бизнес-идей, а лучшие из них в @biz_idea"
msg-15406,snapshot-2e5c3804a503,8936,8936,-1003980547389,-1003980547389,,2573205504,2573205504,,,2026-06-26T19:45:56+00:00,MODERATION_BOT_EVENT,HARD_NO_MATERIAL,REJECT_SAFE,moderation_or_ban_bot_event;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.930,rules_onboarding_marker,,,,304,false,false,false,"Детальный разбор разговора между пострадавшим клиентом и представителем мошеннического проекта: Масштаб ущерба и причина диалога: Пострадавший (представляющий интересы потерпевших) сообщает, что в результате остановки проекта пострадало 20 человек, а общая сумма убытков оценивает"
msg-15853,snapshot-2e5c3804a503,8448,8448,-1002165514145,-1002165514145,,766543659008,766543659008,,,2026-06-26T19:16:36+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,app.prntscr.com,,,67,true,false,false,"Chingis Shumerov, перед тем как писать в чат - прочитай правила 1. Запрещено отправлять ФОТО экрана, отправляй только скриншоты. Их можно сделать по кнопке Prtscn или через приложение https://app.prntscr.com 2. Запрещено спамить реф ссылками (нативно, с качественным текстом один "
msg-15896,snapshot-2e5c3804a503,8406,8406,-1003380703217,-1003380703217,,14805893120,14805893120,,,2026-06-26T14:52:30+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,62,false,false,false,"Могу рассказать за свой опыт работы в российском медицинском стартапе. 5 лет пытались пройти сертификацию, слили кучу денег. Правила меняются быстрее чем удается что то делать. Все структуры за это отвечающие корумпированы и работают через взятки. Периодически всех сажают и тогда"
msg-16025,snapshot-2e5c3804a503,8256,8256,-1002165514145,-1002165514145,,766098014208,766098014208,,,2026-06-26T13:00:27+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,app.prntscr.com,,,67,true,false,false,"Santiago Pimentel, перед тем как писать в чат - прочитай правила 1. Запрещено отправлять ФОТО экрана, отправляй только скриншоты. Их можно сделать по кнопке Prtscn или через приложение https://app.prntscr.com 2. Запрещено спамить реф ссылками (нативно, с качественным текстом один"
msg-16162,snapshot-2e5c3804a503,8120,8120,-1001594483330,-1001594483330,,1,1,Флуд,,2026-06-26T12:45:54+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,49,false,false,false,"Добро пожаловать в стаю, @Zapanki_14! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди онбординг "
msg-16273,snapshot-2e5c3804a503,8003,8003,-1002922797592,-1002922797592,,1,1,Основной,,2026-06-26T12:39:09+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,9,false,false,false,"Nick, прежде чем писать в этом чате, подтвердите, что ознакомились с правилами."
msg-16304,snapshot-2e5c3804a503,7814,7814,-1002165514145,-1002165514145,,766094868480,766094868480,,,2026-06-26T12:13:00+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,app.prntscr.com,,,67,true,false,false,"Татьяна Бычкова, перед тем как писать в чат - прочитай правила 1. Запрещено отправлять ФОТО экрана, отправляй только скриншоты. Их можно сделать по кнопке Prtscn или через приложение https://app.prntscr.com 2. Запрещено спамить реф ссылками (нативно, с качественным текстом один р"
msg-16423,snapshot-2e5c3804a503,7946,7946,-1002922797592,-1002922797592,,106,106,Claude Code,,2026-06-26T09:41:11+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,48,false,true,false,"да. но я к тому, что внутри под капотом те же правила оптимизации нагрузки, что и у api, То же кеширование, те же слеты. Если уметь работать с кешем по api, будем уметь работать с лимитами подписки лучше Нельзя сказать, что панацея, но 3-4 правила запомнить стоит, про покурить и "
msg-16529,snapshot-2e5c3804a503,7732,7732,-1001750348316,-1001750348316,,533168390144,533168390144,,,2026-06-26T09:06:43+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,53,false,false,false,"@densheih Добро пожаловать! Этот чат станет для тебя теплой ламповой пещерой, где ты сможешь пообщаться на (почти) любые темы. Не стесняйся задавать вопросы, но возможно стоит сразу пойти в тематический чат. Если что, мы перенаправим тебя в нужную микростаю, где ты получишь необх"
msg-16635,snapshot-2e5c3804a503,7617,7617,-1003854867646,-1003854867646,,4,4,Codex,,2026-06-26T08:56:24+00:00,MODERATION_BOT_EVENT,HARD_NO_MATERIAL,REJECT_SAFE,moderation_or_ban_bot_event;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.930,rules_onboarding_marker,,,,6,false,false,false,тогда тебе могут дать бан очевидно
msg-16692,snapshot-2e5c3804a503,7559,7559,-1001594483330,-1001594483330,,1,1,Флуд,,2026-06-26T08:53:31+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,49,false,false,false,"Добро пожаловать в стаю, @kostiantyn_04! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди онборди"
msg-16811,snapshot-2e5c3804a503,7432,7432,-1002922797592,-1002922797592,,1,1,Основной,,2026-06-26T08:23:07+00:00,MODERATION_BOT_EVENT,HARD_NO_MATERIAL,REJECT_SAFE,moderation_or_ban_bot_event;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.930,rules_onboarding_marker,,,,19,false,false,false,"⛔ Archangel, тебя заблокировали (Lols Ban) Пользователь отмечен к глобальной блокировке в боте (Lols ban) — подробнее о том, что делать в таком случае, можно почитать по ссылке."
msg-16830,snapshot-2e5c3804a503,7413,7413,-1002031392597,-1002031392597,,14884536320,14884536320,,,2026-06-26T08:18:32+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,t.me,,,47,true,false,false,"Добро пожаловать в стаю, @androvsky! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди онбординг п"
msg-16832,snapshot-2e5c3804a503,7411,7411,-1001594483330,-1001594483330,,1,1,Флуд,,2026-06-26T08:18:26+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,49,false,false,false,"Добро пожаловать в стаю, @ThirteenEleven! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди онборд"
msg-17013,snapshot-2e5c3804a503,7222,7222,-1002165514145,-1002165514145,,765995253760,765995253760,,,2026-06-26T07:52:01+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,app.prntscr.com,,,66,true,false,false,"Archangel, перед тем как писать в чат - прочитай правила 1. Запрещено отправлять ФОТО экрана, отправляй только скриншоты. Их можно сделать по кнопке Prtscn или через приложение https://app.prntscr.com 2. Запрещено спамить реф ссылками (нативно, с качественным текстом один раз отп"
msg-17027,snapshot-2e5c3804a503,7206,7206,-1002922797592,-1002922797592,,1,1,Основной,,2026-06-26T07:48:03+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,9,false,false,false,"Reyro, прежде чем писать в этом чате, подтвердите, что ознакомились с правилами."
msg-17063,snapshot-2e5c3804a503,7168,7168,-1002031392597,-1002031392597,,14882439168,14882439168,,,2026-06-26T07:42:16+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,t.me,,,47,true,false,false,"Добро пожаловать в стаю, @x_yaroslav! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди онбординг "
msg-17129,snapshot-2e5c3804a503,7098,7098,-1002922797592,-1002922797592,,1,1,Основной,,2026-06-26T07:34:41+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,9,false,false,false,"Shhh, прежде чем писать в этом чате, подтвердите, что ознакомились с правилами."
msg-17473,snapshot-2e5c3804a503,6745,6745,-1001843792932,-1001843792932,,1,1,,,2026-06-26T06:48:38+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,40,false,false,false,"Добро пожаловать в стаю, @cmpxchg32b! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди онбординг "
msg-17825,snapshot-2e5c3804a503,6350,6350,-1001112986405,-1001112986405,,17673748480,17673748480,,,2026-06-26T02:50:44+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,31,false,false,false,"Привет, Md! Добро пожаловать в чат «AI | Data Science | Machine learning»! Обязательно нажмите на кнопку иначе бот удалит вас из чата! Соблюдайте Правила группы. Любое нарушение наказуемо баном. И так же прочитайте закреп полностью."
msg-17827,snapshot-2e5c3804a503,6348,6348,-1001594483330,-1001594483330,,1,1,Флуд,,2026-06-26T02:44:37+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,49,false,false,false,"Добро пожаловать в стаю, @max_payne_in! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди онбордин"
msg-17855,snapshot-2e5c3804a503,6319,6319,-1003380703217,-1003380703217,,14803795968,14803795968,,,2026-06-26T01:14:13+00:00,MODERATION_BOT_EVENT,HARD_NO_MATERIAL,REJECT_SAFE,moderation_or_ban_bot_event;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.930,rules_onboarding_marker,,,,19,false,false,false,"⛔ jullichkka, тебя заблокировали (Lols Ban) Пользователь отмечен к глобальной блокировке в боте (Lols ban) — подробнее о том, что делать в таком случае, можно почитать по ссылке."
msg-17863,snapshot-2e5c3804a503,6311,6311,-1001594483330,-1001594483330,,1,1,Флуд,,2026-06-26T00:39:23+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,49,false,false,false,"Добро пожаловать в стаю, @nookismile! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди онбординг "
msg-18031,snapshot-2e5c3804a503,6129,6129,-1002922797592,-1002922797592,,1,1,Основной,,2026-06-25T22:27:46+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,9,false,false,false,"Julia, прежде чем писать в этом чате, подтвердите, что ознакомились с правилами."
msg-18126,snapshot-2e5c3804a503,6031,6031,-1001594483330,-1001594483330,,1,1,Флуд,,2026-06-25T22:11:02+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,49,false,false,false,"Добро пожаловать в стаю, @therearerealyou! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди онбор"
msg-18144,snapshot-2e5c3804a503,6011,6011,-1003380703217,-1003380703217,,14799601664,14799601664,,,2026-06-25T22:07:16+00:00,MODERATION_BOT_EVENT,HARD_NO_MATERIAL,REJECT_SAFE,moderation_or_ban_bot_event;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.930,rules_onboarding_marker,,,,20,false,false,false,"⛔ mas shaar, тебя заблокировали (Lols Ban) Пользователь отмечен к глобальной блокировке в боте (Lols ban) — подробнее о том, что делать в таком случае, можно почитать по ссылке."
msg-18293,snapshot-2e5c3804a503,5778,5778,-1001594483330,-1001594483330,,1,1,Флуд,,2026-06-25T21:28:16+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,49,false,false,false,"Добро пожаловать в стаю, @saidxmm! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди онбординг по "
msg-18356,snapshot-2e5c3804a503,5599,5599,-1001594483330,-1001594483330,,1,1,Флуд,,2026-06-25T21:15:50+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,49,false,false,false,"Добро пожаловать в стаю, @netwarlock! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди онбординг "
msg-18731,snapshot-2e5c3804a503,5117,5117,-1003922856266,-1003922856266,,142,142,Флудилка,,2026-06-25T18:49:07+00:00,MODERATION_BOT_EVENT,HARD_NO_MATERIAL,REJECT_SAFE,moderation_or_ban_bot_event;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.930,rules_onboarding_marker,,,,17,false,false,false,"Парни, там опенроутер раскидал бан-письма массово рф юзерам, после 27.06 отъебнет Подскажите, есть адекватные аналоги роутера сейчас?"
msg-18775,snapshot-2e5c3804a503,5056,5056,-1002922797592,-1002922797592,,1,1,Основной,,2026-06-25T18:00:00+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,9,false,false,false,"Напоминаем: перед тем как писать в чате, ознакомьтесь с правилами и нажмите ""Я соглашаюсь""."
msg-18810,snapshot-2e5c3804a503,5040,5040,-1002922797592,-1002922797592,,1,1,Основной,,2026-06-25T16:46:16+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,6,false,false,false,"Max, сначала ознакомьтесь с правилами и нажмите ""Я соглашаюсь""."
msg-18893,snapshot-2e5c3804a503,4981,4981,7253508629,7253508629,,,,,,2026-06-25T15:29:04+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,3,false,false,false,"Добро пожаловать, агент!"
msg-18982,snapshot-2e5c3804a503,4880,4880,-1001689325273,-1001689325273,,1,1,,,2026-06-25T15:06:34+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,40,false,false,false,"Добро пожаловать в стаю, @RompbI4! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди онбординг по "
msg-18985,snapshot-2e5c3804a503,4876,4876,-1001750348316,-1001750348316,,533139030016,533139030016,,,2026-06-25T15:06:01+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,53,false,false,false,"@RompbI4 Добро пожаловать! Этот чат станет для тебя теплой ламповой пещерой, где ты сможешь пообщаться на (почти) любые темы. Не стесняйся задавать вопросы, но возможно стоит сразу пойти в тематический чат. Если что, мы перенаправим тебя в нужную микростаю, где ты получишь необхо"
msg-19004,snapshot-2e5c3804a503,4851,4851,-1003859019358,-1003859019358,,,,,,2026-06-25T15:00:51+00:00,MODERATION_BOT_EVENT,HARD_NO_MATERIAL,REJECT_SAFE,moderation_or_ban_bot_event;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.930,rules_onboarding_marker,,claude,,63,false,false,false,"🚫 Массовые блокировки ChatGPT Pro через Google Play OpenAI начала масштабную блокировку подписок ChatGPT Pro, оформленных через Google Play Store по «серым» схемам. Под удар попали и добросовестные пользователи, привязавшие личные карты. Сообщается о росте цен на аккаунты у перек"
msg-19065,snapshot-2e5c3804a503,4753,4753,-1002031392597,-1002031392597,,14878244864,14878244864,,,2026-06-25T14:39:10+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,t.me,,,47,true,false,false,"Добро пожаловать в стаю, @RompbI4! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди онбординг по "
msg-19091,snapshot-2e5c3804a503,4715,4715,-1001594483330,-1001594483330,,1,1,Флуд,,2026-06-25T14:30:45+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,49,false,false,false,"Добро пожаловать в стаю, @vadikzaitsev! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди онбордин"
msg-19108,snapshot-2e5c3804a503,4696,4696,-1001689325273,-1001689325273,,1,1,,,2026-06-25T14:26:41+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,40,false,false,false,"Добро пожаловать в стаю, @coeur_de! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди онбординг по"
msg-19173,snapshot-2e5c3804a503,4629,4629,-1002922797592,-1002922797592,,1,1,Основной,,2026-06-25T14:17:58+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,10,false,false,false,"Dmitry | Wellwon, прежде чем писать в этом чате, подтвердите, что ознакомились с правилами."
msg-19181,snapshot-2e5c3804a503,4619,4619,-1001879618621,-1001879618621,,10128195584,10128195584,,,2026-06-25T14:15:48+00:00,RULES_ONBOARDING,HARD_NO_MATERIAL,REJECT_SAFE,rules_or_onboarding_template;hard_rule_never_material_rules_onboarding_or_moderation,LOW,NONE,0.960,rules_onboarding_marker,,,,40,false,false,false,"Добро пожаловать в стаю, @cmpxchg32b! Помощник ОМ — это твой путеводитель по сообществу. Внутри ты найдешь: - базу знаний - список всех доступных чатов и ресурсов - контакты поддержки, где всегда можно задать вопрос - карту всего вышедшего контента ❗️Обязательно пройди онбординг "
